Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Perú,PER,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.47417744,91.6836328,91.89308816,92.10254353,92.31199889,92.52145425,92.73090962,92.94036498,93.14982034,93.3592757,93.56873107,93.77818643,93.98764179,94.19709715,94.40655252,94.61600788,,,
Perú,PER,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.85269501,52.29038398,53.72807296,55.16576193,56.60345091,58.04113988,59.47882885,60.91651783,62.3542068,63.79189578,65.22958475,66.66727373,68.1049627,69.54265167,70.98034065,72.41802962,,,
Perú,PER,Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar),SH.FPL.SATM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,,,,,,40.7,,,,50.5,,,,60.6,,,,,,57,,57.4,59.4,59.6,60.1,61.1,61.8,62.7,65.7,66.1,,
Perú,PER," Tasa de mortalidad, neonatal (por cada 1.000 nacidos vivos)",SH.DYN.NMRT,55.3,54.4,53.4,52.4,51.3,50.3,49.1,48.1,46.9,45.6,44.3,42.9,41.6,40.5,39.5,38.6,37.9,37.3,36.9,36.6,36.4,36.1,35.8,35.2,34.5,33.6,32.5,31.4,30.3,29.2,28.1,27.1,26,24.9,23.7,22.4,21.1,19.7,18.4,17.3,16.3,15.2,14.2,13.4,12.7,12.1,11.5,11,10.5,10.1,9.7,9.4,9,8.7,8.3,8,7.6,7.3,
Perú,PER,"Mortalidad provocada por enfermedades cardiovasculares, cáncer, diabetes o enfermedades respiratorias crónicas entre las edades exactas de 30 y 70 años (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,,,,,14,,,,,13.6,,,,,12.8,12.6,,
Perú,PER,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,,,,,15.2,,,,,14.9,,,,,14.3,14.1,,
Perú,PER,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,,,,,12.9,,,,,12.3,,,,,11.4,11.2,,
Perú,PER,"Tasa de mortalidad, menores de 5 años, varones (cada 1000)",SH.DYN.MORT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.9,,,,,,,,,,41.8,,,,,,,,,,22.4,,,,,17.8,,16.4,
Perú,PER,"Tasa de mortalidad, menores de 5 años, mujeres (por cada 1.000 nacidos vivos)",SH.DYN.MORT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.4,,,,,,,,,,35.4,,,,,,,,,,18.2,,,,,14.5,,13.4,
Perú,PER,"Tasa de mortalidad, menores de 5 años (por cada 1.000)",SH.DYN.MORT,226.8,220.3,213.6,206.6,199.5,192.5,185.9,179.8,174.4,169.4,164.5,159.8,155,150.3,145.6,141.3,137.5,134.2,131.3,128.6,125.8,122.8,119.3,115.1,110.3,105.1,99.7,94.4,89.5,85,80.7,76.4,72,67.5,63,58.4,54,49.7,45.7,42,38.7,35.7,33.1,30.7,28.7,26.8,25.2,23.8,22.5,21.4,20.3,19.4,18.5,17.7,16.9,16.2,15.5,15,
Perú,PER,"Prevalencia de VIH, total (% de la población entre 15 y 24 años de edad)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,
Perú,PER,Mujeres adultas con VIH (% de la población mayores de 15 años con VIH),SH.DYN.AIDS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6,27.9,28.2,28.4,28.7,28.9,29.1,29.3,29.5,29.7,29.9,29.8,29.7,29.6,29.4,29.2,29.1,29,29,29.1,29,28.8,28.5,28.3,28.1,27.9,28,27.8,
Perú,PER,"Probability of dying at age 5-14 years (per 1,000 children age 5)",SH.DYN.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,,6.3,,,,,,,,,,4.3,,,,,3.5,,3.2,
Perú,PER,Número de muertes de recién nacidos,SH.DTH.NMRT,26325,26567,26702,26798,26785,26708,26526,26307,25955,25491,24981,24464,24012,23645,23386,23194,23084,23002,22939,22886,22819,22684,22540,22282,21942,21512,21015,20443,19832,19194,18532,17860,17144,16365,15494,14551,13561,12592,11669,10848,10152,9438,8756,8204,7754,7369,7022,6704,6431,6196,5981,5773,5564,5349,5126,4900,4680,4473,
Perú,PER,"Causa de muerte, por enfermedades no transmisibles (% del total)",SH.DTH.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.7,,,,,,,,,,66.5,,,,,68.8,69.2,,
Perú,PER,Número de muertes de menores de 5 años,SH.DTH.MORT,102176,101856,101292,100385,99196,97775,96274,94748,93275,91805,90253,88653,86949,85301,83751,82412,81316,80413,79573,78630,77433,75934,74051,71721,69056,66172,63197,60281,57575,55050,52536,49872,47054,44071,40969,37834,34756,31798,29019,26481,24203,22189,20436,18889,17547,16370,15355,14468,13695,13024,12428,11889,11383,10897,10416,9953,9526,9133,
Perú,PER,"Causa de muerte, por lesiones (% del total)",SH.DTH.INJR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,,,,,,,,,10.5,,,,,10.5,10.5,,
Perú,PER,Número de muertes infantiles,SH.DTH.IMRT,62398,62478,62417,62155,61712,61105,60405,59647,58892,58130,57336,56550,55747,55013,54354,53790,53322,52899,52451,51893,51176,50298,49241,47973,46548,45006,43389,41765,40215,38723,37200,35547,33774,31875,29883,27845,25799,23810,21901,20104,18477,17015,15724,14578,13570,12678,11902,11226,10638,10124,9665,9248,8853,8471,8091,7724,7385,7073,
Perú,PER,"Causa de muerte, por enfermedades transmisibles y condiciones maternales, prenatales y en materia de nutrición (% del total)",SH.DTH.COMM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,,,,,,,,,,22.9,,,,,20.7,20.3,,
Perú,PER,Number of deaths ages 5-14 years,SH.DTH.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5790,,,,,,,,,,3739,,,,,,,,,,2436,,,,,1998,,1859,
Perú,PER,"Uso de preservativos, población entre 15-24 años, hombres (% de hombres entre 15-24 años)",SH.CON.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,"Uso de preservativos, población entre 15-24 años, mujeres (% de mujeres entre 15-24 años)",SH.CON.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,17.5,,19.4,19.9,19.3,21.7,22,,,,,,
Perú,PER,Prevalencia de anemia entre mujeres no embarazadas (% de mujeres entre 15-49 años),SH.ANM.NPRG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4,38.4,37.5,36.7,36,35.3,34.7,34.1,33.5,32.9,32.2,31.5,30.7,30,29.2,28.2,27,25.7,24.2,22.8,21.6,20.5,19.6,19,18.5,18.2,18.1,,
Perú,PER,Prevalencia de anemia en la infancia (% de menores de 5 años),SH.ANM.CHLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6,54.1,53.8,53.5,53.3,52.9,52.4,51.9,51.4,50.9,50.3,49.8,49.2,48.7,47.9,46.7,45.5,44.2,42.7,41.1,39.5,37.9,36.4,35.1,33.9,32.8,31.9,,
Perú,PER,Prevalencia de anemia entre mujeres en edad fértil (% de mujeres de entre 15 y 49 años),SH.ANM.ALLW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6,38.6,37.7,36.9,36.2,35.6,35,34.4,33.7,33.1,32.4,31.7,30.9,30.2,29.3,28.3,27.2,25.8,24.5,23.1,21.8,20.8,20,19.3,18.8,18.6,18.5,,
Perú,PER,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,,,,,,10.5,,
Perú,PER,"Consumo de alcohol total per cápita (litros de alcohol puro, estimaciones previstas, mayores de 15 años)",SH.ALC.PCAP.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,6.3,,
Perú,PER,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,2.2,,
Perú,PER,Mujeres que creen que está justificado que un marido golpee a su esposa cuando ella se niega a tener relaciones sexuales (%),SG.VAW.REFU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,0.8,1,0.8,0.6,0.6,,,,,,
Perú,PER,Mujeres que creen que está justificado que un marido golpee a su esposa (cualquiera de las cinco razones) (%),SG.VAW.REAS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,4.8,5.7,4.9,3.6,3.5,,,,,,
Perú,PER,Mujeres que creen que está justificado que un marido golpee a su esposa cuando descuida a los hijos (%),SG.VAW.NEGL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,3.3,3.9,3.4,2.3,2.2,,,,,,
Perú,PER,Mujeres que creen que está justificado que un marido golpee a su esposa cuando sale sin avisarle (%),SG.VAW.GOES.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,1.6,1.8,1.5,1.1,1.1,,,,,,
Perú,PER,Mujeres que creen que está justificado que un marido golpee a su esposa cuando a ella se le quema la comida (%),SG.VAW.BURN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,1.2,1.9,1.4,1,1.1,,,,,,
Perú,PER,Mujeres que creen que está justificado que un marido golpee a su esposa cuando ella discute con él (%),SG.VAW.ARGU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,1,1.2,1,0.6,0.8,,,,,,
Perú,PER,Proporción de mujeres víctimas de violencia física o sexual en los últimos 12 meses (% de mujeres de entre 15 y 49 años),SG.VAW.1549.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,,,,,,
Perú,PER,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,,,,,,,
Perú,PER,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.57,,,,,,,,
Perú,PER,La cláusula de no discriminación hace referencia al género en la constitución (1=sí; 0=no),SG.NOD.CONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,
Perú,PER,Se garantiza a las madres un puesto equivalente después de la licencia por maternidad (1=sí; 0=no),SG.MMR.LEVE.EP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,
Perú,PER,Importaciones de bienes y servicios (% del crecimiento anual),NE.IMP.GNFS.KD.ZG,,21.61543098,12.8072958,10.5887522,6.801748113,16.9035042,13.34563737,10.88152723,-9.089528053,-0.618281067,6.849007959,4.516365925,-0.271016311,12.3093956,27.15866828,-2.857847628,-12.59839663,0.352784926,-24.36825344,-0.75463444,43.76549672,18.35045225,0.259067358,-23.67571059,-15.79771477,-13.43418606,22.85183465,12.0463138,-10.25349024,-17.76012783,11.98354192,17.21779955,8.833260775,3.796151846,26.63789117,27.09981741,0.100562672,12.201306,1.447514283,-14.48714985,3.79917922,2.900163356,2.530830112,2.394309308,10.40520699,12.17769309,12.69950809,21.29971268,24.98026069,-15.93997266,26.5804226,13.59561608,9.997686514,2.866601753,-0.990496384,0.972106435,1.524792074,6.23139423,
Perú,PER,Importaciones de bienes y servicios (US$ a precios constantes de 2010),NE.IMP.GNFS.KD,2840439556,3454412807,3896829674,4309455311,4602573607,5380569830,6098641168,6762266467,6147608360,6109598861,6528045773,6822876208,6804385101,7641963781,9717419374,9439710335,8250458186,8279564559,6261979283,6214724231,8934629160,10574174018,10601568251,8091571633,6813288226,5897978409,7245774683,8118623439,7286181177,5992146086,6710217424,7865569210,8560355449,8885319541,11252181290,14301501874,14315883846,16062608641,16295117195,13934419149,14463812705,14883286901,15259957608,15625328193,17251175934,19351971193,21809576340,26454953436,33063469769,27793161728,35180701568,39963734686,43959183599,45219318327,44771422614,45206648494,45895955887,48755913834,
Perú,PER,Importaciones de bienes y servicios (UMN a precios actuales),NE.IMP.GNFS.CN,14.23261166,17.25192261,19.3435173,20.82527161,21.95128632,26.29999924,31.39999962,37.79999924,41.90000153,41.79999924,44.79999924,47.40000153,51.20000076,65.30000305,114.5,146,177.1000061,271,381.3999939,666.2000122,1159,2077,3383,6074,10601,31002,55104,91207,699494,10136644.93,752934906.6,3862040300,6954414900,11304395200,15922000000,22041000000,24867000000,29420000000,31298000000,30250000000,33895000000,33700000000,34635000000,38027000000,43362000000,51425000000,61678000000,77257000000,1.01252E+11,78866000000,99389000000,1.20559E+11,1.27898E+11,1.35774E+11,1.38213E+11,1.44307E+11,1.47578E+11,1.55801E+11,
Perú,PER,Importaciones de bienes y servicios (US$ a precios actuales),NE.IMP.GNFS.CD,521341086.3,643728455.5,721773033.7,777062373.4,819077847.6,981343255.1,1171641777,1251655604,1082687378,1080103339,1157622719,1224806241,1322997436,1687338580,2958656331,3604938272,3140071030,3233890215,2440179104,2966162120,4011768778,4918304523,4849483945,3729583692,3057686761,3100200000,2755200000,3040233333,2797976000,2521553528,3637366658,4964700219,5561752159,5683170881,7249134948,9770813015,10132013201,11043543544,10684099133,8937804698,9712312674,9606339614,9845922051,10929811451,12701974339,15598932266,18835277591,24690635986,34605420554,26182192418,35180701568,43774372753,48490294207,50251304637,48683691441,45316857179,43725519244,47781457969,
Perú,PER,Formación bruta de capital (% del PIB),NE.GDI.TOTL.ZS,46.23941678,45.24515661,45.2358935,40.83064529,38.2615553,38.04407916,39.7750006,38.84116007,28.74355909,27.779647,17.13131428,19.7833041,16.79258849,22.49450516,28.5784771,27.27403165,24.23564005,21.23940845,21.41548737,23.96636851,30.34008913,34.77178755,35.09903169,26.5259065,23.44461433,20.92489521,22.41772758,22.50343953,26.43178042,18.89705252,15.34104318,17.63617662,17.62739312,19.49363128,22.24713174,24.73911344,22.5867587,23.78941932,23.20495,20.66125433,19.62798476,18.15950517,17.96814589,17.51028937,16.85568254,17.28381768,19.65060237,22.03238732,26.17834594,19.97867798,23.76050904,24.2008756,24.60605631,25.56477275,24.62285502,24.24314073,22.10255673,20.93164287,
Perú,PER,Formación bruta de capital (UMN a precios constantes),NE.GDI.TOTL.KN,10046000000,11283000000,12579000000,12193000000,12544000000,14278000000,16737000000,15969000000,12511000000,13188000000,14355000000,16499000000,15542000000,22987000000,30677000000,30070000000,26073000000,22895000000,21242000000,24795000000,33910000000,41432000000,38621000000,24980000000,23483000000,20049000000,26022000000,31871000000,28057000000,22100000000,22232000000,23167000000,23461000000,26210000000,34865000000,41789000000,39738000000,45665000000,44724000000,38706000000,37579000000,34983000000,36367000000,38212000000,38288000000,40672000000,54757000000,70436000000,92339000000,73683000000,1.00073E+11,1.12291E+11,1.22952E+11,1.33408E+11,1.31742E+11,1.27155E+11,1.21548E+11,1.22328E+11,
Perú,PER,Formación bruta de capital (% del crecimiento anual),NE.GDI.TOTL.KD.ZG,,12.31335855,11.48630683,-3.068606408,2.878700894,13.82334184,17.22230004,-4.588635956,-21.65445551,5.41123811,8.848953594,14.93556252,-5.800351536,47.90245786,33.45369122,-1.978681097,-13.29231792,-12.18885437,-7.219917012,16.72629696,36.76144384,22.18224712,-6.784610929,-35.32016261,-5.992794235,-14.62334455,29.79200958,22.47713473,-11.96699194,-21.23177817,0.597285068,4.205649514,1.269046489,11.7173181,33.02174742,19.85945791,-4.907990141,14.91519452,-2.060659148,-13.45586262,-2.911693278,-6.908113574,3.956207301,5.073280722,0.198890401,6.226493941,34.63070417,28.63378198,31.09631438,-20.20381421,35.8155884,12.20908737,9.49408234,8.504131694,-1.24850024,-3.482098984,-4.40957886,0.641721789,
Perú,PER,Formación bruta de capital (US$ a precios constantes de 2010),NE.GDI.TOTL.KD,3518918500,3952215552,4406179157,4270970861,4393919337,5001305827,5862645723,5593630253,4382360079,4619500017,5028277430,5779278949,5444060454,8051899219,10745556721,10532936421,9132865025,8019673407,7440659643,8685206470,11878013769,14512824137,13528185484,8750008374,8225638376,7022774935,9115000717,11163791708,9827821655,7741200363,7787437396,8114949719,8217932204,9180853462,12212531703,14637874297,13919448869,15995561745,15665947738,13557959332,13163193141,12253864809,12738653104,13384920736,13411542058,14246610912,19180312591,24672361482,32344556574,25809722458,35053626420,39333354295,43067695339,46730228868,46146801848,44539924530,42575901433,42849120270,
Perú,PER,Formación bruta de capital (UMN a precios actuales),NE.GDI.TOTL.CN,32.46612336,35.16035042,39.84627266,39.4038871,44.67621667,52.68035036,65.16922528,72.77608483,63.80680483,69.02942506,49.27429164,63.4661962,59.71953264,95.71020075,153.272567,186.4248613,217.9876605,260.2227693,418.2638182,859.2346685,1589.49331,3178.98662,5336.156113,7493.325605,14305.43979,34628.24711,68348.21234,139761.8761,1020227.635,17092048.63,838687175.8,4756731500,7965552300,13632480500,21931000000,29752000000,30629000000,36851000000,37728000000,35095000000,35445000000,33146000000,34623000000,35780000000,38420000000,43339000000,57040000000,70436000000,92336000000,72711000000,99030000000,1.14482E+11,1.25031E+11,1.38988E+11,1.40564E+11,1.46623E+11,1.4296E+11,1.44277E+11,
Perú,PER,Formación bruta de capital (US$ a precios actuales),NE.GDI.TOTL.CD,1189235288,1311953374,1486801219,1470294295,1667023010,1965684715,2431687511,2409804133,1648754647,1783706074,1273237510,1639953390,1543140378,2473131802,3960531448,4603082994,3865029441,3105283643,2676032106,3825621854,5501880617,7527792139,7649306354,4601084124,4126172423,3462824711,3417410617,4658729202,4080910539,4251753497,4051628824,6114836740,6370403311,6853592328,9984975414,13189112510,12479729454,13832957958,12879087868,10369330773,10156451474,9448419372,9842510731,10283973327,11254320698,13146176480,17418921395,22510706296,31558153047,24138835403,35053626420,41567844305,47403321201,51440837929,49511799930,46044152745,42357263488,44247247524,
Perú,PER,Cambios en inventarios (UMN a precios constantes),NE.GDI.STKB.KN,1028410090,1155041912,1287713570,1248198709,1284130617,1461640381,1713368473,1634748232,1280752403,1350056965,1469522880,1689004388,1591036196,2353181639,3140407759,3078269104,2669095788,2343763590,2174545804,2538266792,3471370313,4892369159,3460130182,131255139,-471202951.9,-323799860,1500828381,3452503531,4040358894,1178996280,1134664726,1674922700,1648848800,1883328600,1631000000,1454000000,549000000,498000000,89000000,-994000000,-75000000,381000000,1595000000,1487000000,-1142000000,-3144000000,2673000000,6544000000,10673000000,-5203000000,3932000000,6604000000,1529000000,5454000000,6361400800,10747000000,10317000000,9836000000,
Perú,PER,Cambios en inventarios (UMN a precios actuales),NE.GDI.STKB.CN,12.70615416,9.681762259,8.463770804,8.185599325,12.62576581,12.67089805,18.19680299,25.69314087,15.28705399,16.64135709,3.628150346,10.08342064,0.479020555,4.86001323,19.98141274,24.17658511,17.82987306,-12.88042686,1.480271493,59.04563927,152.6898046,415.9029558,473.1288632,530.3547705,711.0681621,1802.81318,5570.95148,20617.70844,223796.3992,293605.188,-48632381.08,348904300,558037100,898047000,1030000000,939000000,475000000,449000000,85000000,-979000000,-76000000,352000000,2384000000,1204000000,153000000,556000000,5412000000,6544000000,9706000000,-7861000000,1030000000,4032000000,-2228000000,1464000000,673000000,7073000000,4081000000,2285000000,
Perú,PER,Cambios en inventarios (US$ a precios actuales),NE.GDI.STKB.CD,465426892.3,361259785.8,315812343.4,305432810.6,471110664.5,472794703.5,678985186.1,850766253.9,395014315.1,430009227.1,93750654.94,260553504.9,12377792.11,125581737.2,516315574.7,596952718.9,316132501.1,-153704377.8,9470706.93,262892427.8,528521303.6,984851896.3,678223714.4,325650724.9,205096095.2,180281318,278547574,687256948.2,895185596.8,73036118.23,-234939036.4,448520761,446286868.2,451484088.3,468949189.6,416260306.8,193537872.3,168543543.5,29016180.79,-289259861.1,-21777128.28,100339215,677715552.8,346056564.7,44818091.28,168653502,1652720943,2091403004,3317269900,-2609720470,364588864.1,1463999129,-844707309.7,541840926.8,237055301.2,2221140560,1209149359,700769773.4,
Perú,PER,Formación bruta de capital fijo (% del PIB),NE.GDI.FTOT.ZS,28.14285652,32.78643978,35.62731008,32.34865716,27.44861113,28.89355823,28.66887119,25.12853181,21.85707824,21.08263301,15.86990631,16.64016036,16.65789227,21.35226962,24.85283749,23.73698759,22.25333341,22.29071018,21.33969612,22.41875739,25.97729281,29.77172884,30.42485746,23.70304721,21.45255212,18.98457429,19.55183731,18.09900998,19.29962842,17.45836849,16.23061379,16.34257031,16.39248322,18.20947781,21.20228446,23.95832467,22.23647921,23.49956425,23.15266997,21.23761473,19.67007044,17.96665699,16.73093191,16.92106667,16.78855814,17.062082,17.78613778,19.98542352,23.42658037,22.1386316,23.51337863,23.3485326,25.04452592,25.29549175,24.50496437,23.07366708,21.47160727,20.60013608,
Perú,PER,Formación bruta de capital fijo (UMN a precios constantes),NE.GDI.FTOT.KN,9017589910,10127958088,11291286430,10944801291,11259869383,12816359619,15023631527,14334251768,11230247597,11837943035,12885477120,14809995612,13950963804,20633818361,27536592241,26991730896,23403904212,20551236410,19067454196,22256733208,30438629687,36539630841,35160869818,24848744861,23954202952,20372799860,24521171619,28418496469,24016641106,20921003720,21097335274,21492077300,21812151200,24326671400,33234000000,40335000000,39189000000,45167000000,44635000000,39700000000,37654000000,34602000000,34772000000,36725000000,39430000000,43816000000,52084000000,63892000000,81666000000,78886000000,96141000000,1.05687E+11,1.21423E+11,1.27954E+11,1.25381E+11,1.16408E+11,1.11231E+11,1.12492E+11,
Perú,PER,Formación bruta de capital fijo (% del crecimiento anual),NE.GDI.FTOT.KD.ZG,,12.31335855,11.48630683,-3.068606408,2.878700894,13.82334184,17.22230004,-4.588635956,-21.65445551,5.41123811,8.848953594,14.93556252,-5.800351536,47.90245786,33.45369122,-1.978681097,-13.29231792,-12.18885437,-7.219917012,16.72629696,36.76144384,20.04361306,-3.773330466,-29.32841255,-3.599948062,-14.95104262,20.36230556,15.89371385,-15.48940271,-12.88955176,0.842844622,1.871051583,1.489264604,11.52807065,36.61548452,21.36667268,-2.841204909,15.25428054,-1.177851086,-11.05634592,-5.153652393,-8.10538057,0.491301081,5.616588059,7.365554799,11.12351002,18.86981924,22.67106981,27.81881926,-3.404109421,21.87333621,9.929166537,14.88924844,5.378717376,-2.01087891,-7.156586724,-4.447288846,1.133676763,
Perú,PER,Formación bruta de capital fijo (US$ a precios constantes de 2010),NE.GDI.FTOT.KD,3253674447,3654311048,4074056428,3949039671,4062720711,4624324483,5420739521,5172001518,4052032750,4271297891,4649263059,5343656650,5033705779,7444974569,9935593372,9738999665,8444460866,7415177829,6879808143,8030545284,10982689678,13184017501,12686540952,8965779883,8643016464,7350795389,8847586807,10253796937,8665545036,7548595123,7612218051,7754646578,7870133784,8777408367,11991298969,14553440570,14139947502,16296894762,16104941610,14324323556,13586097712,12484892788,12546231201,13250901325,14226903723,15809434784,18792646551,23053140570,29466252078,28463188615,34689037556,38133369865,43811142043,46167619553,45239244629,42001658854,40133723764,40588710465,
Perú,PER,Formación bruta de capital fijo (UMN a precios actuales),NE.GDI.FTOT.CN,19.7599692,25.47858816,31.38250186,31.21828777,32.05045086,40.00945231,46.9724223,47.08294396,48.51975084,52.38806797,45.64614129,53.38277556,59.24051208,90.85018752,133.2911543,162.2482762,200.1577874,273.1031961,416.7835467,803.7502039,1360.929856,2721.859712,4625.534703,6695.893714,13089.92284,31417.2436,59610.55254,112407.3316,744937.115,15790784.46,887319556.9,4407827200,7407515200,12734433500,20901000000,28813000000,30154000000,36402000000,37643000000,36074000000,35521000000,32794000000,32239000000,34576000000,38267000000,42783000000,51628000000,63892000000,82630000000,80572000000,98000000000,1.1045E+11,1.27259E+11,1.37524E+11,1.39891E+11,1.3955E+11,1.38879E+11,1.41992E+11,
Perú,PER,Formación bruta de capital fijo (US$ a precios actuales),NE.GDI.FTOT.CD,723808395.7,950693588,1170988875,1164861484,1195912345,1492890011,1752702325,1559037879,1253740332,1353696847,1179486855,1379399885,1530762586,2347550065,3444215873,4006130275,3548896940,3258988021,2666561399,3578585058,4710729858,6445322548,6630640342,4111441553,3775576246,3141724360,2980527627,3746911053,2979748460,3928055934,4286567860,5666315979,5924116443,6402108240,9516026225,12772852203,12286191582,13664414414,12850071687,10658590634,10178228603,9348080157,9164795179,9937916762,11209502607,12977522978,15766200452,20419303292,28240883147,26748555873,34689037556,40103845176,48248028511,50898997002,49274744628,43823012184,41148114130,43546477750,
Perú,PER,"Formación bruta de capital fijo, sector privado (% del PIB)",NE.GDI.FPRV.ZS,,,,,,,,,,,,,,,,,,,,4.939625415,17.28588283,19.81078706,19.19355909,12.82298217,11.37841782,11.00530964,12.60720161,12.63704964,14.86700933,12.72116913,13.06061333,12.90045464,12.22403964,13.51413161,16.36555453,19.17796829,17.87826497,18.96258997,18.46161416,16.18989868,15.51355602,14.74466791,13.7909918,13.91916295,13.91273828,14.04791245,14.64080118,16.40918006,18.89606174,16.45449974,17.67558256,18.62957114,19.7468763,19.6133684,18.83377593,17.65023925,16.20678939,15.77188852,
Perú,PER,"Formación bruta de capital fijo, sector privado (UMN actuales)",NE.GDI.FPRV.CN,,,,,,,,,,,,,,,,,,,,177.093889,905.5937508,1811.187502,2918.024308,3622.375003,6942.885423,18212.49654,38437.42364,78484.79174,573844.5734,11506071.71,714017213.9,3479438900,5523858600,9450837200,16133000000,23064000000,24244000000,29374000000,30016000000,27500000000,28015000000,26913000000,26574000000,28442000000,31712000000,35225000000,42498000000,52459000000,66650000000,59885000000,73669000000,88127000000,1.0034E+11,1.06632E+11,1.07516E+11,1.06749E+11,1.04826E+11,1.08712E+11,
